Country_REF	Country_ISO	Country_ALT	Region_REF	Region_ALT
Rep of the Congo	COG	Republic of the Congo	Sangha	NA
Rep of the Congo	COG	Republic of the Congo	Brazzaville	Brazzaville
Rep of the Congo	COG	Republic of the Congo	Pointe-Noire	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Bas-Sassandra	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Denguele	Seguela
Cote d'Ivoire	CIV	Cote d'Ivoire	District Autonome D'Abidjan	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	District Autonome De Yamoussoukro	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Goh-Djiboua	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Lacs	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Montagnes	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Sassandra-Marahoue	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Savanes	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Valle Du Bandama	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Woroba	Brobo
Cote d'Ivoire	CIV	Cote d'Ivoire	Zanzan	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Lagunes	NA
Cote d'Ivoire	CIV	Cote d'Ivoire	Comoe	NA
Croatia	HRV	Croatia	Osijek-Baranja	NA
Croatia	HRV	Croatia	Vukovar-Syrmia	NA
Croatia	HRV	Croatia	Brod-Posavina	NA
Croatia	HRV	Croatia	Virovitica-Podravina	NA
Croatia	HRV	Croatia	Požega-Slavonia	NA
Croatia	HRV	Croatia	Sisak-Moslavina	NA
Croatia	HRV	Croatia	Bjelovar-Bilogora	NA
Croatia	HRV	Croatia	Medimurje	NA
Croatia	HRV	Croatia	Koprivnica-Križevci	NA
Croatia	HRV	Croatia	Varaždin	Varazdin
Croatia	HRV	Croatia	Krapina-Zagorje	NA
Croatia	HRV	Croatia	City of Zagreb	The City of Zagreb,The city of Zagreb,The City Of Zagreb,City of Zagreb
Croatia	HRV	Croatia	Zagreb County	Zagreb County,The Zagreb County,Zagorje County
Croatia	HRV	Croatia	Karlovac	NA
Croatia	HRV	Croatia	Istria	Istria
Croatia	HRV	Croatia	Primorje-Gorski Kotar	NA
Croatia	HRV	Croatia	Lika-Senj	NA
Croatia	HRV	Croatia	Zadar County	Zadar County
Croatia	HRV	Croatia	Šibenik-Knin	NA
Croatia	HRV	Croatia	Split-Dalmatia	NA
Croatia	HRV	Croatia	Dubrovnik-Neretva	NA
Cuba	CUB	Cuba,Aruba	Isle of Youth	NA
Cuba	CUB	Cuba,Aruba	Havana	Havana,La Habana,La Havana
Cuba	CUB	Cuba,Aruba	Matanzas	Matanzas
Cuba	CUB	Cuba,Aruba	Pinar del Rio	PinarRio,Pinar del Rio,Pinar Rio
Cuba	CUB	Cuba,Aruba	Camagüey	Camaguey
Cuba	CUB	Cuba,Aruba	Ciego de Avila	Ciego de Avila,CiegoAvila,Ciego Avila
Cuba	CUB	Cuba,Aruba	Cienfuegos	Cienfuegos
Cuba	CUB	Cuba,Aruba	Granma	Granma,Granama
Cuba	CUB	Cuba,Aruba	Guantánamo	Guantanamo
Cuba	CUB	Cuba,Aruba	Holguín	Holguin
Cuba	CUB	Cuba,Aruba	Las Tunas	Las Tunas,Tunas,tunas
Cuba	CUB	Cuba,Aruba	Santiago de Cuba	Santiago de Cuba,SantiagoCuba
Cuba	CUB	Cuba,Aruba	Sancti Spiritus	Sancti Spiritus
Cuba	CUB	Cuba,Aruba	Villa Clara	VillaClara,Villa Clara
Cuba	CUB	Cuba,Aruba	Artemisa	Artemisa,Aetemisa
Cuba	CUB	Cuba,Aruba	Mayabeque	Mayabeque
Cyprus	CYP	Cyprus	Larnaca	Larnaca
Cyprus	CYP	Cyprus	Limassol	NA
Cyprus	CYP	Cyprus	Paphos	NA
Cyprus	CYP	Cyprus	Nicosia	Nicosia
Cyprus	CYP	Cyprus	Famagusta	NA
Cyprus	CYP	Cyprus	Kyrenia	NA
Denmark	DNK	Denmark	Nordjylland	Nordjylland
Denmark	DNK	Denmark	Midtjylland	Midtjylland
Denmark	DNK	Denmark	Sjælland	Sjaelland
Denmark	DNK	Denmark	Hovedstaden	Hovedstaden
Denmark	DNK	Denmark	Syddanmark	Syddanmark
Djibouti	DJI	Djibouti	Ali Sabieh	NA
Djibouti	DJI	Djibouti	Arta	NA
Djibouti	DJI	Djibouti	Dikhil	NA
Djibouti	DJI	Djibouti	Tadjourah	NA
Djibouti	DJI	Djibouti	Obock	NA
Djibouti	DJI	Djibouti	Djibouti	Djibouti,Djbouti
Dominica	DMA	Dominica	Saint Andrew	NA
Dominica	DMA	Dominica	Saint Joseph	NA
Dominica	DMA	Dominica	Saint Patrick	NA
Dominica	DMA	Dominica	Saint David	NA
Dominica	DMA	Dominica	Saint Mark	NA
Dominica	DMA	Dominica	Saint Luke	NA
Dominica	DMA	Dominica	Saint George	NA
Dominica	DMA	Dominica	Saint Paul	NA
Dominica	DMA	Dominica	Saint John	NA
Dominica	DMA	Dominica	Saint Peter	NA
Dominican Republic	DOM	Dominican Republic	Monte Cristi	Monte Cristi,MONTE CRISTI
Dominican Republic	DOM	Dominican Republic	Dajabón	Dajabon,DAJABON
Dominican Republic	DOM	Dominican Republic	La Estrelleta	NA
Dominican Republic	DOM	Dominican Republic	Independencia	NA
Dominican Republic	DOM	Dominican Republic	Pedernales	Pedernales
Dominican Republic	DOM	Dominican Republic	La Altagracia	La Altagracia,LA ALTAGRACIA
Dominican Republic	DOM	Dominican Republic	El Seybo	NA
Dominican Republic	DOM	Dominican Republic	Hato Mayor	Hato Mayor,HATO MAYOR
Dominican Republic	DOM	Dominican Republic	Samaná	Samana,SAMANA
Dominican Republic	DOM	Dominican Republic	María Trinidad Sánchez	Maria Trinidad Sanchez,MARIA TRINIDAD SANCHEZ
Dominican Republic	DOM	Dominican Republic	Espaillat	Espaillat,ESPAILLAT
Dominican Republic	DOM	Dominican Republic	Puerto Plata	Puerto Plata,PUERTO PLATA
Dominican Republic	DOM	Dominican Republic	Barahona	BARAHONA,Barahona
Dominican Republic	DOM	Dominican Republic	Azua	AZUA,Azua
Dominican Republic	DOM	Dominican Republic	Peravia	Peravia,PERAVIA
Dominican Republic	DOM	Dominican Republic	San Cristóbal	San Cristobal,SAN CRISTOBAL
Dominican Republic	DOM	Dominican Republic	Santo Domingo	SANTO DOMINGO,Santo Domingo
Dominican Republic	DOM	Dominican Republic	Distrito Nacional	DISTRITO NACIONAL,Distrito Nacional
Dominican Republic	DOM	Dominican Republic	San Pedro de Macorís	SAN PEDRO DE MACORIS,San Pedro de Macoris,San Pedro De Macoris,san Pedro de Macoris
Dominican Republic	DOM	Dominican Republic	La Romana	LA ROMANA,La Romana,La Ronana
Dominican Republic	DOM	Dominican Republic	Valverde	VALVERDE,Valverde
Dominican Republic	DOM	Dominican Republic	Santiago Rodríguez	Santiago Rodriguez,SANTIAGO RODRIGUEZ
Dominican Republic	DOM	Dominican Republic	La Vega	LA VEGA,La Vega,la Vega
Dominican Republic	DOM	Dominican Republic	Hermanas	NA
Dominican Republic	DOM	Dominican Republic	Duarte	DUARTE,Duarte
Dominican Republic	DOM	Dominican Republic	Santiago	SANTIAGO,Santiago
Dominican Republic	DOM	Dominican Republic	Bahoruco	NA
Dominican Republic	DOM	Dominican Republic	San Juan	San Juan,SAN JUAN
Dominican Republic	DOM	Dominican Republic	Monseñor Nouel	MONSEA'OR NOUEL,MONSENOR NOUEL,Monsenor Nouel,Monsenor Noue,Monsea'or Nouel
Dominican Republic	DOM	Dominican Republic	Sánchez Ramírez	Sanchez Ramirez,SANCHEZ RAMIREZ,S ANCHEZ RAMIREZ
Dominican Republic	DOM	Dominican Republic	San José de Ocoa	SAN JOSE DE OCOA,San Jose De Ocoa,San Jose de Ocoa
Dominican Republic	DOM	Dominican Republic	Monte Plata	Monte Plata,MONTE PLATA
Ecuador	ECU	Ecuador	Pastaza	Pastaza
Ecuador	ECU	Ecuador	Carchi	Carchi
Ecuador	ECU	Ecuador	Loja	Loja
Ecuador	ECU	Ecuador	Zamora Chinchipe	Zamora-Chinchipe
Ecuador	ECU	Ecuador	El Oro	El Oro,Eloro
Ecuador	ECU	Ecuador	Esmeraldas	Esmeraldas,esmeraldas
Ecuador	ECU	Ecuador	Imbabura	Imbabura
Ecuador	ECU	Ecuador	Sucumbios	Sucumbios
Ecuador	ECU	Ecuador	Santa Elena	Santa Elena
Ecuador	ECU	Ecuador	Santo Domingo de los Tsáchilas	Santo Domingo De Los Tsachilas,Santo Domingo de los Tsachilas,Santo Domingo de Los Tsachilas,Santo domingo de los tsachilas
Ecuador	ECU	Ecuador	Pichincha	Pichincha,Pichicha,pichincha
Ecuador	ECU	Ecuador	Manabi	Manabi,Canar,Manabí
Ecuador	ECU	Ecuador	Azuay	Azuay
Ecuador	ECU	Ecuador	Cañar	Cañar
Ecuador	ECU	Ecuador	Guayas	Guayas
Ecuador	ECU	Ecuador	Los Ríos	Los Rios,Los Ríos
Ecuador	ECU	Ecuador	Cotopaxi	Cotopaxi,cotopaxi
Ecuador	ECU	Ecuador	Bolívar	Bolivar,bolivar
Ecuador	ECU	Ecuador	Tungurahua	Tungurahua
Ecuador	ECU	Ecuador	Chimborazo	Chimborazo,chimborazo
Ecuador	ECU	Ecuador	Morona Santiago	Morona Santiago
Ecuador	ECU	Ecuador	Napo	Napo,napo
Ecuador	ECU	Ecuador	Orellana	Orellana
Ecuador	ECU	Ecuador	Galápagos	Galapagos,Galápagos
Egypt	EGY	Egypt	North Sinai Governorate	NA
Egypt	EGY	Egypt	South Sinai Governorate	NA
Egypt	EGY	Egypt	Aswan Governorate	Aswan governorate
Egypt	EGY	Egypt	Red Sea Governorate	Red sea governorate
Egypt	EGY	Egypt	Matrouh Governorate	NA
Egypt	EGY	Egypt	New Valley Governorate	NA
Egypt	EGY	Egypt	Alexandria Governorate	Alexandria governorate
Egypt	EGY	Egypt	Ismailia Governorate	NA
Egypt	EGY	Egypt	Suez Governorate	NA
Egypt	EGY	Egypt	Gharbiyya Governorate	NA
Egypt	EGY	Egypt	Faiyum Governorate	NA
Egypt	EGY	Egypt	Beni Suef Governorate	NA
Egypt	EGY	Egypt	Minya Governate	NA
Egypt	EGY	Egypt	Asyut Governorate	NA
Egypt	EGY	Egypt	Sohag Governorate	NA
Egypt	EGY	Egypt	Qena Governorate	NA
Egypt	EGY	Egypt	Luxor Governate	NA
Egypt	EGY	Egypt	Giza Governorate	NA
Egypt	EGY	Egypt	Monufia Governorate	Menofia governorate
Egypt	EGY	Egypt	Beheira Governorate	NA
Egypt	EGY	Egypt	Cairo Governorate	NA
Egypt	EGY	Egypt	Qalyubia Governorate	NA
Egypt	EGY	Egypt	Dakahlia Governorate	NA
Egypt	EGY	Egypt	Damietta Governorate	Dammita governorate
Egypt	EGY	Egypt	Kafr el-Sheikh Governorate	NA
Egypt	EGY	Egypt	Port Said Governorate	NA
Egypt	EGY	Egypt	Al Sharqia Governorate	NA
Equatorial Guinea	GNQ	Equatorial Guinea	Annobón	NA
Equatorial Guinea	GNQ	Equatorial Guinea	Bioko Norte	Bioko Norte
Equatorial Guinea	GNQ	Equatorial Guinea	Bioko Sur	Bioko Sur
Equatorial Guinea	GNQ	Equatorial Guinea	Litoral Province	NA
Equatorial Guinea	GNQ	Equatorial Guinea	Kié-Ntem Province	NA
Equatorial Guinea	GNQ	Equatorial Guinea	Centro Sur Province	NA
Equatorial Guinea	GNQ	Equatorial Guinea	Wele-Nzas Province	NA
Ethiopia	ETH	Ethiopia	Addis Ababa	Addis Ababa
Ethiopia	ETH	Ethiopia	Afar	NA
Ethiopia	ETH	Ethiopia	Amhara	Amhara
Ethiopia	ETH	Ethiopia	Beneshangul Gumu	NA
Ethiopia	ETH	Ethiopia	Dire Dawa	NA
Ethiopia	ETH	Ethiopia	Gambela	NA
Ethiopia	ETH	Ethiopia	Hareri	NA
Ethiopia	ETH	Ethiopia	Oromia	Oromia
Ethiopia	ETH	Ethiopia	SNNPR	NA
Ethiopia	ETH	Ethiopia	Somali	NA
Ethiopia	ETH	Ethiopia	Tigray	NA
Fiji	FJI	Fiji	Northern	NA
Fiji	FJI	Fiji	Eastern	NA
Fiji	FJI	Fiji	Central	NA
Fiji	FJI	Fiji	Western	NA
Finland	FIN	Finland	Uusimaa	Uusimaa
Finland	FIN	Finland	Finland Proper	NA
Finland	FIN	Finland	Southern Savonia	NA
Finland	FIN	Finland	Northern Savonia	NA
Finland	FIN	Finland	Tavastia Proper	NA
Finland	FIN	Finland	Central Finland	NA
Finland	FIN	Finland	Pirkanmaa	Pirkanmaa
Finland	FIN	Finland	South Ostrobothnia	NA
Finland	FIN	Finland	Keski-Pohjanmaa	NA
Finland	FIN	Finland	Päijät-Häme	Päijät-Häme
Finland	FIN	Finland	Lapland	Lapland
Finland	FIN	Finland	Northern Ostrobothnia	NA
Finland	FIN	Finland	Kainuu	NA
Finland	FIN	Finland	North Karelia	NA
Finland	FIN	Finland	Ostrobothnia	NA
Finland	FIN	Finland	Satakunta	NA
Finland	FIN	Finland	South Karelia	NA
Finland	FIN	Finland	Kymenlaakso	NA
Finland	FIN	Finland	Åland Islands	NA
France	FRA	France	Île-de-France	Ile-de-France,Île-de-France,Ile de France,Ile De France
France	FRA	France	Centre-Val de Loire	Centre-Val de Loire,Centre Val de Loire,Centre Val De Loire,Centre val de Loire
France	FRA	France	Bourgogne-Franche-Comté	Bourgogne-Franche-Comte,Bourgogne-Franche-Comté,Bourgogne-France-Conté
France	FRA	France	Normandie	Normandie,Normandy
France	FRA	France	Hauts-de-France	Hauts-de-France,Hauts de France,Hauts De France
France	FRA	France	Grand Est	Grand Est,Grand-Est
France	FRA	France	Pays de la Loire	Pays de la Loire,Pays De La Loire,Pays de La Loire,Pays-de-la-Loire,Pays de Loire,Pays_de_Loire,Pays de loire
France	FRA	France	Bretagne	Bretagne,Bretagbe
France	FRA	France	Nouvelle-Aquitaine	Nouvelle-Aquitaine
France	FRA	France	Occitanie	Occitanie,Occitane
France	FRA	France	Auvergne-Rhône-Alpes	Auvergne-Rhone-Alpes
France	FRA	France	Provence-Alpes-Côte d'Azur	Provence-Alpes-Cote d'Azur,Provence-Alpes-Cote-d’Azur,Provence-Alpes-Cote-d'Azur,Provence Alpes Cote d’Azur,Provence-Alpes-Cote d Azur,Provence-Alpes-Cote-d Azur,Provence-Alpes-cote d'Azur,Provence-Alpes-Côte d'Azur,Provence Alpes Cote Azur,Provence-Alpes-Cote- d Azur,Provence-alpes-cote-d'azur,Provence-Alpes-Côte-d’Azur,Provence-Alpes-Cote- d'Azur,Provence Alpes Côte d'Azur,Provence-Alpes-Cote-dAzur
France	FRA	France	Corse	Corse
Gabon	GAB	Gabon	Woleu-Ntem	NA
Gabon	GAB	Gabon	Estuaire	Estuaire
Gabon	GAB	Gabon	Moyen-Ogooué	NA
Gabon	GAB	Gabon	Ogooué-Lolo	NA
Gabon	GAB	Gabon	Haut-Ogooué	Haut-Ogooue
Gabon	GAB	Gabon	Ngounié	NA
Gabon	GAB	Gabon	Ogooué-Maritime	NA
Gabon	GAB	Gabon	Nyanga	NA
Gabon	GAB	Gabon	Ogooué-Ivindo	NA
Germany	DEU	Germany	Baden-Württemberg	Baden-Wurttemberg,Unterreichenbach
Germany	DEU	Germany	Bayern	Bavaria
Germany	DEU	Germany	Berlin	Berlin
Germany	DEU	Germany	Brandenburg	Brandenburg
Germany	DEU	Germany	Bremen	Bremen
Germany	DEU	Germany	Hamburg	Hamburg
Germany	DEU	Germany	Hessen	Hesse,Langen
Germany	DEU	Germany	Mecklenburg-Vorpommern	Mecklenburg-Western Pomerania
Germany	DEU	Germany	Niedersachsen	Lower Saxony
Germany	DEU	Germany	Nordrhein-Westfalen	North Rhine-Westphalia,Duren
Germany	DEU	Germany	Rheinland-Pfalz	Rhineland-Palatinate
Germany	DEU	Germany	Saarland	Saarland
Germany	DEU	Germany	Sachsen	Saxony
Germany	DEU	Germany	Sachsen-Anhalt	Saxony-Anhalt
Germany	DEU	Germany	Schleswig-Holstein	Schleswig-Holstein
Germany	DEU	Germany	Thüringen	Thuringia
Ghana	GHA	Ghana	Western North Region	NA
Ghana	GHA	Ghana	Ahafo Region	NA
Ghana	GHA	Ghana	Bono East Region	Bono East Region
Ghana	GHA	Ghana	Savannah Region	Savannah Region
Ghana	GHA	Ghana	North East Region	North East Region
Ghana	GHA	Ghana	Oti Region	NA
Ghana	GHA	Ghana	Western Region	Western Region
Ghana	GHA	Ghana	Eastern Region	Eastern Region
Ghana	GHA	Ghana	Northern Region	Northern Region
Ghana	GHA	Ghana	Central Region	Central Region
Ghana	GHA	Ghana	Ashanti Region	Ashanti Region,Ashanti region
Ghana	GHA	Ghana	Bono Region	Bono Region
Ghana	GHA	Ghana	Volta Region	Volta Region
Ghana	GHA	Ghana	Upper West Region	Upper West Region
Ghana	GHA	Ghana	Upper East Region	Upper East Region
Ghana	GHA	Ghana	Greater Accra Region	Greater Accra Region
Grenada	GRD	Grenada	Saint Andrew	NA
Grenada	GRD	Grenada	Saint David	NA
Grenada	GRD	Grenada	Saint Mark	NA
Grenada	GRD	Grenada	Saint John	NA
Grenada	GRD	Grenada	Saint George	NA
Grenada	GRD	Grenada	Saint Patrick	NA
Grenada	GRD	Grenada	Southern Grenadine Islands	NA
Guatemala	GTM	Guatemala	Alta Verapaz	ALTA VERAPAZ,Alta Verapaz
Guatemala	GTM	Guatemala	Suchitepéquez	Suchitepequez,SUCHITEPEQUEZ
Guatemala	GTM	Guatemala	El Progreso	El Progreso,EL PROGRESO
Guatemala	GTM	Guatemala	Zacapa	ZACAPA,Zacapa
Guatemala	GTM	Guatemala	Petén	Peten,PETEN
Guatemala	GTM	Guatemala	Quiché	Quiche,QUICHE,Quiché
Guatemala	GTM	Guatemala	Chiquimula	Chiquimula,CHIQUIMULA
Guatemala	GTM	Guatemala	Sacatepéquez	Sacatepequez,SACATEPEQUEZ,Sacatepéquez
Guatemala	GTM	Guatemala	Guatemala	Guatemala
Guatemala	GTM	Guatemala	Izabal	IZABAL,Izabal
Guatemala	GTM	Guatemala	Jalapa	JALAPA,Jalapa
Guatemala	GTM	Guatemala	San Marcos	SAN MARCOS,San Marcos,san Marcos
Guatemala	GTM	Guatemala	Huehuetenango	Huehuetenango,HUEHUETENANGO
Guatemala	GTM	Guatemala	Totonicapán	Totonicapan,TOTONICAPAN,Totonicapán
Guatemala	GTM	Guatemala	Quetzaltenango	QUETZALTENANGO,Quetzaltenango
Guatemala	GTM	Guatemala	Retalhuleu	RETALHULEU,Retalhuleu,Rethaluleu
Guatemala	GTM	Guatemala	Baja Verapaz	BAJA VERAPAZ,Baja Verapaz
Guatemala	GTM	Guatemala	Sololá	SOLOLA,Solola
Guatemala	GTM	Guatemala	Escuintla	ESCUINTLA,Escuintla
Guatemala	GTM	Guatemala	Chimaltenango	Chimaltenango,CHIMALTENANGO
Guatemala	GTM	Guatemala	Jutiapa	JUTIAPA,Jutiapa,JUATIAPA
Guatemala	GTM	Guatemala	Santa Rosa	SANTA ROSA,Santa Rosa
Guinea-Bissau	GNB	Guinea-Bissau	Bissau	NA
Guinea-Bissau	GNB	Guinea-Bissau	Bafatá	NA
Guinea-Bissau	GNB	Guinea-Bissau	Biombo	NA
Guinea-Bissau	GNB	Guinea-Bissau	Bolama	NA
Guinea-Bissau	GNB	Guinea-Bissau	Cacheu	NA
Guinea-Bissau	GNB	Guinea-Bissau	Gabu	NA
Guinea-Bissau	GNB	Guinea-Bissau	Oio	NA
Guinea-Bissau	GNB	Guinea-Bissau	Quinara	NA
Guinea-Bissau	GNB	Guinea-Bissau	Tombali	NA
Guyana	GUY	Guyana	Barina-Waini	NA
Guyana	GUY	Guyana	Pomeroon-Supenaam	NA
Guyana	GUY	Guyana	Essequibo Islands-West Demerara	NA
Guyana	GUY	Guyana	Demerara-Mahaica	NA
Guyana	GUY	Guyana	Cuyuni-Mazaruni	NA
Guyana	GUY	Guyana	Potaro-Siparuni	NA
Guyana	GUY	Guyana	Upper Takutu-Upper Essequibo	NA
Guyana	GUY	Guyana	Mahaica-Berbice	NA
Guyana	GUY	Guyana	East Berbice-Corentyne	NA
Guyana	GUY	Guyana	Upper Demerara-Berbice	NA
Haiti	HTI	Haiti	Département de l'Ouest	NA
Haiti	HTI	Haiti	Département de la Grande-Anse	NA
Haiti	HTI	Haiti	Département des Nippes	NA
Haiti	HTI	Haiti	Département du Sud-Est	NA
Haiti	HTI	Haiti	Nord-Ouest Department	NA
Haiti	HTI	Haiti	Département du Nord	NA
Haiti	HTI	Haiti	Nord-Est Department	NA
Haiti	HTI	Haiti	Centre Department	NA
Haiti	HTI	Haiti	Artibonite Department	NA
Haiti	HTI	Haiti	Sud Department	NA
Honduras	HND	Honduras	Gracias a Dios	NA
Honduras	HND	Honduras	Bay Islands	NA
Honduras	HND	Honduras	Choluteca	Choluteca
Honduras	HND	Honduras	Colón	Colon
Honduras	HND	Honduras	El Paraíso	El Paraiso
Honduras	HND	Honduras	Olancho	Olancho
Honduras	HND	Honduras	Valle	Valle
Honduras	HND	Honduras	Atlántida	Atlantida
Honduras	HND	Honduras	Comayagua	Comayagua
Honduras	HND	Honduras	Copán	Copan
Honduras	HND	Honduras	Cortés	Cortes
Honduras	HND	Honduras	Francisco Morazán	Francisco Morazan,Fracisco Morazan
Honduras	HND	Honduras	Intibucá	NA
Honduras	HND	Honduras	La Paz	La Paz
Honduras	HND	Honduras	Lempira	NA
Honduras	HND	Honduras	Ocotepeque	Ocotepeque
Honduras	HND	Honduras	Santa Bárbara	Santa Barbara
Honduras	HND	Honduras	Yoro	Yoro
Iceland	ISL	Iceland	Capital Region	Capital Region
Iceland	ISL	Iceland	Eastern Region	NA
Iceland	ISL	Iceland	Northeastern Region	NA
Iceland	ISL	Iceland	Northwestern Region	NA
Iceland	ISL	Iceland	Westfjords	NA
Iceland	ISL	Iceland	Western Region	NA
Iceland	ISL	Iceland	Southern Peninsula	NA
Iceland	ISL	Iceland	Southern Region	NA
India	IND	India	Puducherry	Puducherry,Pondicherry
India	IND	India	Maharashtra	Maharashtra,Maharastra,Maharasthra,Maharshtra
India	IND	India	Nagaland	Nagaland
India	IND	India	Lakshadweep	Lakshadweep
India	IND	India	Uttar Pradesh	Uttar Pradesh
India	IND	India	Tamil Nadu	Tamil Nadu,Mamil Nadu,Tamilnadu
India	IND	India	Chhattisgarh	Chhattisgarh,Chhatisgarh
India	IND	India	Gujarat	Gujarat,Gujart,Gujrat
India	IND	India	Delhi	Delhi,New Delhi
India	IND	India	Sikkim	Sikkim
India	IND	India	Tripura	Tripura
India	IND	India	West Bengal	West Bengal
India	IND	India	Odisha	Odisha
India	IND	India	Bihar	Bihar
India	IND	India	Ladakh	Ladakh
India	IND	India	Rajasthan	Rajasthan
India	IND	India	Telangana	Telangana
India	IND	India	Andhra Pradesh	Andhra Pradesh,Andhra pradesh
India	IND	India	Mizoram	Mizoram
India	IND	India	Arunachal Pradesh	Arunachal Pradesh,ARUNACHAL PRADESH
India	IND	India	Meghalaya	Meghalaya
India	IND	India	Jharkhand	Jharkhand,Jarkhand
India	IND	India	Assam	HASSAN,Assam,Aasam
India	IND	India	Manipur	Manipur,Jaipur
India	IND	India	Karnataka	Karnataka
India	IND	India	Uttarakhand	Uttarakhand
India	IND	India	Dadra and Nagar Haveli and Daman and Diu	Dadra and Nagar Haveli and Daman and Diu
India	IND	India	Madhya Pradesh	Madhya Pradesh,Madhya pradesh
India	IND	India	Goa	Goa
India	IND	India	Kerala	Kerala
India	IND	India	Chandigarh	Chandigarh,Chandighar
India	IND	India	Andaman and Nicobar Islands	Andaman and Nicobar Islands
India	IND	India	Himachal Pradesh	Himachal Pradesh
India	IND	India	Jammu and Kashmir	Jammu and Kashmir,Jammu & Kashmir,Jammu and Kashmīr,Jammu & kashmir
India	IND	India	Punjab	Punjab
India	IND	India	Haryana	Haryana,Harayana
Indonesia	IDN	Indonesia,Micronesia	Bali	Bali
Indonesia	IDN	Indonesia,Micronesia	West Nusa Tenggara	West Nusa Tenggara
Indonesia	IDN	Indonesia,Micronesia	Banten	Banten,Jateng
Indonesia	IDN	Indonesia,Micronesia	Central Java	Central Java,Centra Java
Indonesia	IDN	Indonesia,Micronesia	West Java	West Java
Indonesia	IDN	Indonesia,Micronesia	Central Kalimantan	Central Kalimantan
Indonesia	IDN	Indonesia,Micronesia	South Kalimantan	South Kalimantan
Indonesia	IDN	Indonesia,Micronesia	West Kalimantan	West Kalimantan
Indonesia	IDN	Indonesia,Micronesia	Central Sulawesi	Central Sulawesi
Indonesia	IDN	Indonesia,Micronesia	Gorontalo	Gorontalo
Indonesia	IDN	Indonesia,Micronesia	North Sulawesi	North Sulawesi
Indonesia	IDN	Indonesia,Micronesia	South Sulawesi	South Sulawesi
Indonesia	IDN	Indonesia,Micronesia	Southeast Sulawesi	Southeast Sulawesi
Indonesia	IDN	Indonesia,Micronesia	West Sulawesi	West Sulawesi
Indonesia	IDN	Indonesia,Micronesia	Aceh	Aceh
Indonesia	IDN	Indonesia,Micronesia	Bengkulu	Bengkulu
Indonesia	IDN	Indonesia,Micronesia	Jambi	Jambi
Indonesia	IDN	Indonesia,Micronesia	Lampung	Lampung
Indonesia	IDN	Indonesia,Micronesia	Riau	Riau
Indonesia	IDN	Indonesia,Micronesia	West Sumatra	West Sumatra
Indonesia	IDN	Indonesia,Micronesia	South Sumatra	South Sumatra
Indonesia	IDN	Indonesia,Micronesia	North Sumatra	North Sumatra,North Sumatera
Indonesia	IDN	Indonesia,Micronesia	East Nusa Tenggara	East Nusa Tenggara
Indonesia	IDN	Indonesia,Micronesia	Maluku	Maluku,Malang
Indonesia	IDN	Indonesia,Micronesia	North Maluku	North Maluku
Indonesia	IDN	Indonesia,Micronesia	East Java	East Java
Indonesia	IDN	Indonesia,Micronesia	Bangka-Belitung Islands	Bangka Belitung Islands
Indonesia	IDN	Indonesia,Micronesia	Riau Islands	Riau Islands
Indonesia	IDN	Indonesia,Micronesia	Papua	Papua
Indonesia	IDN	Indonesia,Micronesia	West Papua	West Papua
Indonesia	IDN	Indonesia,Micronesia	East Kalimantan	East Kalimantan
Indonesia	IDN	Indonesia,Micronesia	North Kalimantan	North Kalimantan
Indonesia	IDN	Indonesia,Micronesia	Special Region of Yogyakarta	Special Region of Yogyakarta,Special Region of Yogyakara
Indonesia	IDN	Indonesia,Micronesia	Jakarta Special Capital Region	NA
Iran	IRN	Iran	Mazandaran	Mazandaran
Iran	IRN	Iran	North Khorasan	North Khorasan
Iran	IRN	Iran	Kerman	Kerman
Iran	IRN	Iran	Ilam	Ilam
Iran	IRN	Iran	Lorestan	Lorestan,Larestan
Iran	IRN	Iran	Markazi	Markazi
Iran	IRN	Iran	Chaharmahal and Bakhtiari	Chaharmahal & Bakhtiari,Chaharmahal and Bakhtiari
Iran	IRN	Iran	Kermanshah	NA
Iran	IRN	Iran	Hamadan	Hamadan,Zahedan,Hamedan,Abadan
Iran	IRN	Iran	Qazvin	Qazvin,Ghazvin
Iran	IRN	Iran	Gilan	Gilan
Iran	IRN	Iran	Zanjan	Zanjan
Iran	IRN	Iran	Semnan	Semnan
Iran	IRN	Iran	Isfahan	Isfahan
Iran	IRN	Iran	Kohgiluyeh and Boyer-Ahmad	Kohgiluyeh and Boyer-Ahmad
Iran	IRN	Iran	Kurdistan	Kurdistan
Iran	IRN	Iran	West Azerbaijan	West Azerbaijan,West Azarbayjan
Iran	IRN	Iran	Fars	Fars
Iran	IRN	Iran	Bushehr	Bushehr,Buhehr,Busher,Boshehr
Iran	IRN	Iran	Ardabil	Ardabil
Iran	IRN	Iran	Golestan	Golestan
